city,timestamp,temperature,season
New York,2011-02-15,-9.809212087812137,winter
New York,2011-02-16,-2.6136055567663323,winter
New York,2011-02-17,7.331350717031477,winter
New York,2011-02-18,-4.780890172697952,winter
New York,2011-02-19,1.6554121034810843,winter
New York,2011-02-20,3.0670898226768637,winter
New York,2011-02-21,1.6796183998742562,winter
New York,2011-02-22,-8.219015974845453,winter
New York,2011-02-23,-5.719742002652849,winter
New York,2011-02-24,1.7271470327219887,winter
New York,2011-02-25,2.349990787302911,winter
New York,2011-02-26,2.591381444505507,winter
New York,2011-02-27,-4.170693028082603,winter
New York,2011-02-28,0.14900165229242468,winter
New York,2011-03-01,15.574109283998528,spring
New York,2011-03-02,16.441205057298795,spring
New York,2011-03-03,3.40404226908975,spring
New York,2011-03-04,10.337519776600752,spring
New York,2011-03-05,15.038828893648134,spring
New York,2011-03-06,10.372600538174426,spring
New York,2011-03-07,0.5703770313964149,spring
New York,2011-03-08,2.820966713986701,spring
New York,2011-03-09,4.789944398134378,spring
New York,2011-03-10,5.2237165939147365,spring
New York,2011-03-11,12.123770567446176,spring
New York,2011-03-12,9.90487838840816,spring
New York,2011-03-13,9.950034736011919,spring
New York,2011-03-14,12.524641774270574,spring
New York,2011-03-15,14.417162098545045,spring
New York,2011-03-16,3.8663433677629104,spring
New York,2011-03-17,11.896391856447682,spring
New York,2011-03-18,10.430849008255068,spring
New York,2011-03-19,0.5291297027015762,spring
New York,2011-03-20,9.74349652740221,spring
New York,2011-03-21,18.557806359766325,spring
New York,2011-03-22,8.258762475642424,spring
New York,2011-03-23,7.094506832420626,spring
New York,2011-03-24,7.292497033682963,spring
New York,2011-03-25,16.466674243497856,spring
New York,2011-03-26,9.589459437170518,spring
New York,2011-03-27,4.094408196820787,spring
New York,2011-03-28,10.322049391147917,spring
New York,2011-03-29,7.508637612470833,spring
New York,2011-03-30,20.281276462190725,spring
New York,2011-03-31,7.6876687704871784,spring
New York,2011-04-01,15.115146637164406,spring
New York,2011-04-02,11.273240020682136,spring
New York,2011-04-03,5.555824532312407,spring
New York,2011-04-04,7.497675541208864,spring
New York,2011-04-05,6.667469915227975,spring
New York,2011-04-06,17.363020788624958,spring
New York,2011-04-07,8.116565539806347,spring
New York,2011-04-08,8.134609034136153,spring
New York,2011-04-09,12.167402795125827,spring
New York,2011-04-10,5.714975801646328,spring
New York,2011-04-11,3.126465898759153,spring
New York,2011-04-12,9.354834558462757,spring
New York,2011-04-13,1.6669094949240275,spring
New York,2011-04-14,14.349125010327342,spring
New York,2011-04-15,5.719557029868618,spring
New York,2011-04-16,14.22891820798404,spring
New York,2011-04-17,3.1517764397721884,spring
New York,2011-04-18,7.523497387447611,spring
New York,2011-04-19,10.434963204880788,spring
New York,2011-04-20,15.285502044073514,spring
New York,2011-04-21,17.30899551123455,spring
New York,2011-04-22,5.647272327213447,spring
New York,2011-04-23,4.580314065161627,spring
New York,2011-04-24,10.940706667969405,spring
New York,2011-04-25,7.046809401237191,spring
New York,2011-04-26,10.155022415791393,spring
New York,2011-04-27,11.961678693055322,spring
New York,2011-04-28,10.220863732395145,spring
New York,2011-04-29,3.011479802270136,spring
New York,2011-04-30,4.715623989728766,spring
New York,2011-05-01,3.4319705466899455,spring
New York,2011-05-02,15.106471285859767,spring
New York,2011-05-03,11.448107611165831,spring
New York,2011-05-04,8.3447713970634,spring
New York,2011-05-05,9.587529107346292,spring
New York,2011-05-06,10.912277403240012,spring
New York,2011-05-07,8.46934458303505,spring
New York,2011-05-08,6.392852910109619,spring
New York,2011-05-09,8.24341246758311,spring
New York,2011-05-10,9.534187302584225,spring
New York,2011-05-11,10.347424343636073,spring
New York,2011-05-12,9.520786575315096,spring
New York,2011-05-13,2.9497188024029617,spring
New York,2011-05-14,13.772928380314028,spring
New York,2011-05-15,6.809270796735668,spring
New York,2011-05-16,-0.9780260542194661,spring
New York,2011-05-17,11.061574905574064,spring
New York,2011-05-18,15.295076126316403,spring
New York,2011-05-19,8.213058646690403,spring
New York,2011-05-20,9.727012133443909,spring
New York,2011-05-21,10.769442548468765,spring
New York,2011-05-22,12.283533869307583,spring
New York,2011-05-23,13.86298582056748,spring
New York,2011-05-24,14.049900965675679,spring
New York,2011-05-25,-2.8878280962719245,spring
New York,2011-05-26,5.330692039231644,spring
New York,2011-05-27,-5.046594002504909,spring
New York,2011-05-28,10.801155779927672,spring
New York,2011-05-29,12.78586643856724,spring
New York,2011-05-30,6.779525675632014,spring
New York,2011-05-31,13.119565860404888,spring
New York,2011-06-01,32.09244458135845,summer
New York,2011-06-02,27.90505738989583,summer
New York,2011-06-03,19.71279242711349,summer
New York,2011-06-04,24.638741425607748,summer
New York,2011-06-05,18.28873697814008,summer
New York,2011-06-06,24.11943337367498,summer
New York,2011-06-07,26.938912561350797,summer
New York,2011-06-08,18.050829008440765,summer
New York,2011-06-09,29.403589568298756,summer
New York,2011-06-10,24.864075680996056,summer
New York,2011-06-11,27.236052406304317,summer
New York,2011-06-12,24.133829642956652,summer
New York,2011-06-13,20.511577297396165,summer
New York,2011-06-14,32.02197107697126,summer
New York,2011-06-15,34.763065500571024,summer
New York,2011-06-16,22.211033613595337,summer
New York,2011-06-17,25.27627763195955,summer
New York,2011-06-18,19.32783264138798,summer
New York,2011-06-19,16.92961498611969,summer
New York,2011-06-20,21.30259212402609,summer
New York,2011-06-21,29.72699065466888,summer
New York,2011-06-22,32.813883864579935,summer
New York,2011-06-23,30.098000538090325,summer
New York,2011-06-24,17.085291778873113,summer
New York,2011-06-25,26.960458230620926,summer
New York,2011-06-26,31.940848581664998,summer
New York,2011-06-27,24.41799113867913,summer
New York,2011-06-28,24.683347137615996,summer
New York,2011-06-29,32.52873672464855,summer
New York,2011-06-30,23.406597176201892,summer
New York,2011-07-01,21.276200394280625,summer
New York,2011-07-02,27.28919485850645,summer
New York,2011-07-03,30.877479023782712,summer
New York,2011-07-04,27.70764873858309,summer
New York,2011-07-05,30.778949987818116,summer
New York,2011-07-06,24.380920665125988,summer
New York,2011-07-07,27.70775978467627,summer
New York,2011-07-08,9.388092278515147,summer
New York,2011-07-09,17.24913939617086,summer
New York,2011-07-10,21.515863130740605,summer
New York,2011-07-11,20.96407148027019,summer
New York,2011-07-12,30.969835852808487,summer
New York,2011-07-13,21.93024275914822,summer
New York,2011-07-14,19.482278837899976,summer
New York,2011-07-15,30.692156261096073,summer
New York,2011-07-16,23.61492750542762,summer
New York,2011-07-17,16.434339709727045,summer
New York,2011-07-18,25.796868774239154,summer
New York,2011-07-19,16.58122301492668,summer
New York,2011-07-20,26.055172991080397,summer
New York,2011-07-21,32.08562390452189,summer
New York,2011-07-22,29.315743100638855,summer
New York,2011-07-23,30.922761275491943,summer
New York,2011-07-24,22.97853937926644,summer
New York,2011-07-25,27.149605191007108,summer
New York,2011-07-26,19.936321743073375,summer
New York,2011-07-27,24.984412411737207,summer
New York,2011-07-28,20.763399947751104,summer
New York,2011-07-29,24.06207412876166,summer
New York,2011-07-30,19.733840896220723,summer
New York,2011-07-31,28.980813356254046,summer
New York,2011-08-01,37.75098444777865,summer
New York,2011-08-02,28.753826761648295,summer
New York,2011-08-03,23.932981157079325,summer
New York,2011-08-04,22.830077442033776,summer
New York,2011-08-05,21.50161968847379,summer
New York,2011-08-06,25.85996969452553,summer
New York,2011-08-07,16.140635335212465,summer
New York,2011-08-08,22.96822159041865,summer
New York,2011-08-09,24.908074871008,summer
New York,2011-08-10,22.773245230386546,summer
New York,2011-08-11,23.81995559433852,summer
New York,2011-08-12,15.344527162995213,summer
New York,2011-08-13,32.52597045758291,summer
New York,2011-08-14,26.793273267413447,summer
New York,2011-08-15,22.663418424931198,summer
New York,2011-08-16,25.14701104807781,summer
New York,2011-08-17,22.682062207282332,summer
New York,2011-08-18,19.98022052713635,summer
New York,2011-08-19,19.345285513134982,summer
New York,2011-08-20,20.880284259553996,summer
New York,2011-08-21,19.35188191369878,summer
New York,2011-08-22,18.04919153317002,summer
New York,2011-08-23,29.945453590352145,summer
New York,2011-08-24,27.08297219264353,summer
New York,2011-08-25,20.8572375115071,summer
New York,2011-08-26,28.0348932225518,summer
New York,2011-08-27,32.96040030381308,summer
New York,2011-08-28,26.782459358146692,summer
New York,2011-08-29,22.568887498227035,summer
New York,2011-08-30,32.40104622633755,summer
New York,2011-08-31,26.424510731513223,summer
New York,2011-09-01,22.31357561629269,autumn
New York,2011-09-02,5.542678735882532,autumn
New York,2011-09-03,15.652574981530867,autumn
New York,2011-09-04,13.725412431694746,autumn
New York,2011-09-05,16.535725556342165,autumn
New York,2011-09-06,10.638664619920014,autumn
New York,2011-09-07,19.044979234597562,autumn
New York,2011-09-08,6.7859090399699475,autumn
New York,2011-09-09,20.876135775485388,autumn
New York,2011-09-10,21.964914869906835,autumn
New York,2011-09-11,20.459389374237865,autumn
New York,2011-09-12,16.18870685971675,autumn
New York,2011-09-13,17.88797018774975,autumn
New York,2011-09-14,8.402891615867132,autumn
New York,2011-09-15,19.378284362872,autumn
New York,2011-09-16,18.481301825775112,autumn
New York,2011-09-17,18.49261002857915,autumn
New York,2011-09-18,23.88348104253771,autumn
New York,2011-09-19,34.00555243239543,autumn
New York,2011-09-20,20.707374629773998,autumn
New York,2011-09-21,16.245099478752422,autumn
New York,2011-09-22,10.313528247129007,autumn
New York,2011-09-23,4.419961865772164,autumn
New York,2011-09-24,5.7867274400404,autumn
New York,2011-09-25,20.637287828922936,autumn
New York,2011-09-26,22.259242623221255,autumn
New York,2011-09-27,13.681169455212533,autumn
New York,2011-09-28,16.173362842692807,autumn
New York,2011-09-29,5.639307309914042,autumn
New York,2011-09-30,17.712092637478204,autumn
New York,2011-10-01,10.102642577082122,autumn
New York,2011-10-02,10.69889730040985,autumn
New York,2011-10-03,10.177637108226868,autumn
New York,2011-10-04,10.42631313634466,autumn
New York,2011-10-05,7.002085158634326,autumn
New York,2011-10-06,11.111706641462376,autumn
New York,2011-10-07,12.256648748823393,autumn
New York,2011-10-08,13.412741994250158,autumn
New York,2011-10-09,21.238261703048487,autumn
New York,2011-10-10,19.8880672773558,autumn
New York,2011-10-11,16.33992864872721,autumn
New York,2011-10-12,11.892688182543893,autumn
